iso3,country,scenario,year,target,base_value,prediction,feature,shap_value
BLZ,Belize,SSP3,2100,poverty_8_3usd,14.076451612903226,3.348999999999999,population,-0.5971199245830502
BLZ,Belize,SSP5,2030,poverty_8_3usd,14.076451612903226,7.9785,population,2.5917638649361767
BLZ,Belize,SSP5,2050,poverty_8_3usd,14.076451612903226,6.2055,population,-31.050524711714953
BLZ,Belize,SSP5,2100,poverty_8_3usd,14.076451612903226,1.7729999999999997,population,-0.7085430580362079
BOL,Bolivia,SSP1,2030,poverty_8_3usd,14.076451612903226,5.1975,population,1.536213026509866
BOL,Bolivia,SSP1,2050,poverty_8_3usd,14.076451612903226,4.0425,population,-11.841704068117263
BOL,Bolivia,SSP1,2100,poverty_8_3usd,14.076451612903226,1.1549999999999996,population,0.28405944462631916
BOL,Bolivia,SSP2,2030,poverty_8_3usd,14.076451612903226,8.1675,population,0.8931663916988846
BOL,Bolivia,SSP2,2050,poverty_8_3usd,14.076451612903226,6.3525,population,2.3768204601462215
BOL,Bolivia,SSP2,2100,poverty_8_3usd,14.076451612903226,1.815,population,0.4577800458620861
BOL,Bolivia,SSP3,2030,poverty_8_3usd,14.076451612903226,12.6225,population,0.12071867787593346
BOL,Bolivia,SSP3,2050,poverty_8_3usd,14.076451612903226,9.8175,population,0.011459407581581564
BOL,Bolivia,SSP3,2100,poverty_8_3usd,14.076451612903226,2.8049999999999997,population,-1.4190310055423716
BOL,Bolivia,SSP5,2030,poverty_8_3usd,14.076451612903226,6.6825,population,1.0446267190917544
BOL,Bolivia,SSP5,2050,poverty_8_3usd,14.076451612903226,5.1975,population,1.6097794823739515
BOL,Bolivia,SSP5,2100,poverty_8_3usd,14.076451612903226,1.4849999999999997,population,0.7659001050797943
BRA,Brazil,SSP1,2030,poverty_8_3usd,14.076451612903226,7.370999999999999,population,2.0056454054299757
BRA,Brazil,SSP1,2050,poverty_8_3usd,14.076451612903226,5.733,population,3.7280641154844627
BRA,Brazil,SSP1,2100,poverty_8_3usd,14.076451612903226,1.6379999999999997,population,-19.485082724430047
BRA,Brazil,SSP2,2030,poverty_8_3usd,14.076451612903226,11.583000000000002,population,0.7134261398285451
BRA,Brazil,SSP2,2050,poverty_8_3usd,14.076451612903226,9.009,population,1.877921398016584
BRA,Brazil,SSP2,2100,poverty_8_3usd,14.076451612903226,2.574,population,18.3932590247299
BRA,Brazil,SSP3,2030,poverty_8_3usd,14.076451612903226,17.900999999999996,population,-0.9493806379177065
BRA,Brazil,SSP3,2050,poverty_8_3usd,14.076451612903226,13.922999999999996,population,0.035505408157839244
BRA,Brazil,SSP3,2100,poverty_8_3usd,14.076451612903226,3.9779999999999984,population,1.9728893543021442
BRA,Brazil,SSP5,2030,poverty_8_3usd,14.076451612903226,9.477,population,1.2851343139311355
BRA,Brazil,SSP5,2050,poverty_8_3usd,14.076451612903226,7.370999999999999,population,2.270662425597862
BRA,Brazil,SSP5,2100,poverty_8_3usd,14.076451612903226,2.1059999999999994,population,9.039195505736547
BRB,Barbados,SSP1,2030,poverty_8_3usd,14.076451612903226,4.977,population,-1.3063989515057157
BRB,Barbados,SSP1,2050,poverty_8_3usd,14.076451612903226,3.871,population,-2.952307624186941
BRB,Barbados,SSP1,2100,poverty_8_3usd,14.076451612903226,1.106,population,9.707065624557174
BRB,Barbados,SSP2,2030,poverty_8_3usd,14.076451612903226,7.8210000000000015,population,-0.8610631181027595
BRB,Barbados,SSP2,2050,poverty_8_3usd,14.076451612903226,6.083,population,-1.9109137410979264
BRB,Barbados,SSP2,2100,poverty_8_3usd,14.076451612903226,1.7379999999999998,population,458.77653710638475
BRB,Barbados,SSP3,2030,poverty_8_3usd,14.076451612903226,12.087,population,-0.259468828837562
BRB,Barbados,SSP3,2050,poverty_8_3usd,14.076451612903226,9.401,population,-0.8174662452914989
BRB,Barbados,SSP3,2100,poverty_8_3usd,14.076451612903226,2.6859999999999995,population,-3.030168057822234
BRB,Barbados,SSP5,2030,poverty_8_3usd,14.076451612903226,6.399,population,-1.033242150477939
BRB,Barbados,SSP5,2050,poverty_8_3usd,14.076451612903226,4.977,population,-1.9847286650950806
BRB,Barbados,SSP5,2100,poverty_8_3usd,14.076451612903226,1.4219999999999997,population,-18.149587619388413
BTN,Bhutan,SSP1,2030,poverty_8_3usd,14.076451612903226,3.1815,population,-3.8620134355584463
BTN,Bhutan,SSP1,2050,poverty_8_3usd,14.076451612903226,2.4744999999999995,population,-141.21087883716268
BTN,Bhutan,SSP1,2100,poverty_8_3usd,14.076451612903226,0.7069999999999997,population,3.554077903677649
BTN,Bhutan,SSP2,2030,poverty_8_3usd,14.076451612903226,4.9995,population,-2.932513159485978
BTN,Bhutan,SSP2,2050,poverty_8_3usd,14.076451612903226,3.8885,population,-13.499312330053511
BTN,Bhutan,SSP2,2100,poverty_8_3usd,14.076451612903226,1.1109999999999998,population,5.124344149870679
BTN,Bhutan,SSP3,2030,poverty_8_3usd,14.076451612903226,7.7265,population,-1.612818778657088
BTN,Bhutan,SSP3,2050,poverty_8_3usd,14.076451612903226,6.009499999999999,population,-2.636543034373901
BTN,Bhutan,SSP3,2100,poverty_8_3usd,14.076451612903226,1.7169999999999994,population,-5.754500688392478
BTN,Bhutan,SSP5,2030,poverty_8_3usd,14.076451612903226,4.0905000000000005,population,-3.0754906818536796
BTN,Bhutan,SSP5,2050,poverty_8_3usd,14.076451612903226,3.1815,population,-9.670123262525966
BTN,Bhutan,SSP5,2100,poverty_8_3usd,14.076451612903226,0.9089999999999998,population,7.121245848272901
BWA,Botswana,SSP1,2030,poverty_8_3usd,14.076451612903226,19.908,population,1.7493869995508302
BWA,Botswana,SSP1,2050,poverty_8_3usd,14.076451612903226,15.484,population,8.358031880642079
BWA,Botswana,SSP1,2100,poverty_8_3usd,14.076451612903226,4.424,population,2.3547913541061583
BWA,Botswana,SSP2,2030,poverty_8_3usd,14.076451612903226,31.28400000000001,population,4.720189979174419
BWA,Botswana,SSP2,2050,poverty_8_3usd,14.076451612903226,24.332,population,11.136669529032279
BWA,Botswana,SSP2,2100,poverty_8_3usd,14.076451612903226,6.951999999999999,population,2.588117021837879
BWA,Botswana,SSP3,2030,poverty_8_3usd,14.076451612903226,48.348,population,7.534119315895813
BWA,Botswana,SSP3,2050,poverty_8_3usd,14.076451612903226,37.604,population,6.86172034146765
BWA,Botswana,SSP3,2100,poverty_8_3usd,14.076451612903226,10.743999999999998,population,-1.43714430796403
BWA,Botswana,SSP5,2030,poverty_8_3usd,14.076451612903226,25.596,population,3.017090341069594
BWA,Botswana,SSP5,2050,poverty_8_3usd,14.076451612903226,19.908,population,4.3615066287054285
BWA,Botswana,SSP5,2100,poverty_8_3usd,14.076451612903226,5.687999999999999,population,4.177194480625494
CAF,Central African Republic,SSP1,2030,poverty_8_3usd,14.076451612903226,30.2715,population,-5.0854432749957565
CAF,Central African Republic,SSP1,2050,poverty_8_3usd,14.076451612903226,23.5445,population,-7.148957545072811
CAF,Central African Republic,SSP1,2100,poverty_8_3usd,14.076451612903226,6.726999999999999,population,-1.3204022041104297
CAF,Central African Republic,SSP2,2030,poverty_8_3usd,14.076451612903226,47.569500000000005,population,-9.611593398692891
CAF,Central African Republic,SSP2,2050,poverty_8_3usd,14.076451612903226,36.9985,population,-9.894045471012713
CAF,Central African Republic,SSP2,2100,poverty_8_3usd,14.076451612903226,10.570999999999998,population,-1.7445784009581182
CAF,Central African Republic,SSP3,2030,poverty_8_3usd,14.076451612903226,73.5165,population,-12.659996321477706
CAF,Central African Republic,SSP3,2050,poverty_8_3usd,14.076451612903226,57.17949999999999,population,-6.516171601168461
CAF,Central African Republic,SSP3,2100,poverty_8_3usd,14.076451612903226,16.336999999999993,population,-0.1041792642916871
CAF,Central African Republic,SSP5,2030,poverty_8_3usd,14.076451612903226,38.9205,population,-6.805460815522832
CAF,Central African Republic,SSP5,2050,poverty_8_3usd,14.076451612903226,30.2715,population,-5.651557494999584
CAF,Central African Republic,SSP5,2100,poverty_8_3usd,14.076451612903226,8.648999999999997,population,-128.50934328292556
CAN,Canada,SSP1,2030,poverty_8_3usd,14.076451612903226,0.1575,population,-2.9109035661109726
CAN,Canada,SSP1,2050,poverty_8_3usd,14.076451612903226,0.1224999999999999,population,-5.243260960362633
CAN,Canada,SSP1,2100,poverty_8_3usd,14.076451612903226,0.0349999999999999,population,27.63598993460148
CAN,Canada,SSP2,2030,poverty_8_3usd,14.076451612903226,0.2475,population,-2.7661195998843473
CAN,Canada,SSP2,2050,poverty_8_3usd,14.076451612903226,0.1925,population,-4.326217503100466
CAN,Canada,SSP2,2100,poverty_8_3usd,14.076451612903226,0.0549999999999999,population,-26.285329678139874
CAN,Canada,SSP3,2030,poverty_8_3usd,14.076451612903226,0.3825,population,-2.5579313151543013
CAN,Canada,SSP3,2050,poverty_8_3usd,14.076451612903226,0.2975,population,-3.171678231189898
CAN,Canada,SSP3,2100,poverty_8_3usd,14.076451612903226,0.0849999999999999,population,-4.356562224705222
CAN,Canada,SSP5,2030,poverty_8_3usd,14.076451612903226,0.2025,population,-2.7098451168107776
CAN,Canada,SSP5,2050,poverty_8_3usd,14.076451612903226,0.1575,population,-3.9629055445587165
CAN,Canada,SSP5,2100,poverty_8_3usd,14.076451612903226,0.0449999999999999,population,-12.647089644832766
CHE,Switzerland,SSP1,2030,poverty_8_3usd,14.076451612903226,0.0945,population,-37.4115051438906
CHE,Switzerland,SSP1,2050,poverty_8_3usd,14.076451612903226,0.0735,population,-9.45394733816313
CHE,Switzerland,SSP1,2100,poverty_8_3usd,14.076451612903226,0.0209999999999999,population,-3.266805818271013
CHE,Switzerland,SSP2,2030,poverty_8_3usd,14.076451612903226,0.1485,population,-59.85183726289819
CHE,Switzerland,SSP2,2050,poverty_8_3usd,14.076451612903226,0.1154999999999999,population,-13.2228100343123
CHE,Switzerland,SSP2,2100,poverty_8_3usd,14.076451612903226,0.0329999999999999,population,-4.4542729575418605
CHE,Switzerland,SSP3,2030,poverty_8_3usd,14.076451612903226,0.2295,population,54.75266566097163
CHE,Switzerland,SSP3,2050,poverty_8_3usd,14.076451612903226,0.1785,population,33.890429946444456
CHE,Switzerland,SSP3,2100,poverty_8_3usd,14.076451612903226,0.0509999999999999,population,17.138741699872707
CHE,Switzerland,SSP5,2030,poverty_8_3usd,14.076451612903226,0.1215,population,-90.20069227503848
CHE,Switzerland,SSP5,2050,poverty_8_3usd,14.076451612903226,0.0945,population,-17.039196324553636
CHE,Switzerland,SSP5,2100,poverty_8_3usd,14.076451612903226,0.0269999999999999,population,-5.581949161315315
CHL,Chile,SSP1,2030,poverty_8_3usd,14.076451612903226,1.7955,population,3.8186305901658097
CHL,Chile,SSP1,2050,poverty_8_3usd,14.076451612903226,1.3965,population,15.338497006508625
CHL,Chile,SSP1,2100,poverty_8_3usd,14.076451612903226,0.3989999999999999,population,-2.148040194143716
CHL,Chile,SSP2,2030,poverty_8_3usd,14.076451612903226,2.8215000000000003,population,3.276116541283082
CHL,Chile,SSP2,2050,poverty_8_3usd,14.076451612903226,2.1945,population,7.825374298285654
CHL,Chile,SSP2,2100,poverty_8_3usd,14.076451612903226,0.6269999999999999,population,-3.16188753595515
CHL,Chile,SSP3,2030,poverty_8_3usd,14.076451612903226,4.3605,population,2.139405825159276
CHL,Chile,SSP3,2050,poverty_8_3usd,14.076451612903226,3.3915,population,2.118466419065916
CHL,Chile,SSP3,2100,poverty_8_3usd,14.076451612903226,0.9689999999999998,population,1.8808186381172889
CHL,Chile,SSP5,2030,poverty_8_3usd,14.076451612903226,2.3085,population,3.3085837145486545
CHL,Chile,SSP5,2050,poverty_8_3usd,14.076451612903226,1.7955,population,6.460427283179312
CHL,Chile,SSP5,2100,poverty_8_3usd,14.076451612903226,0.5129999999999999,population,-4.397226590175911
CHN,China,SSP1,2030,poverty_8_3usd,14.076451612903226,6.7725,population,4.312674486807361
CHN,China,SSP1,2050,poverty_8_3usd,14.076451612903226,5.267499999999999,population,1.8556456827351966
CHN,China,SSP1,2100,poverty_8_3usd,14.076451612903226,1.5049999999999994,population,1.5395102093037638
CHN,China,SSP2,2030,poverty_8_3usd,14.076451612903226,10.642500000000002,population,2.8978754452051585
CHN,China,SSP2,2050,poverty_8_3usd,14.076451612903226,8.2775,population,1.6024753757846153
CHN,China,SSP2,2100,poverty_8_3usd,14.076451612903226,2.365,population,1.8461751483415476
CHN,China,SSP3,2030,poverty_8_3usd,14.076451612903226,16.447499999999998,population,2.657687338812073
CHN,China,SSP3,2050,poverty_8_3usd,14.076451612903226,12.7925,population,-1.3345552975228272
CHN,China,SSP3,2100,poverty_8_3usd,14.076451612903226,3.654999999999999,population,-10.231714468398252
CHN,China,SSP5,2030,poverty_8_3usd,14.076451612903226,8.707500000000001,population,5.941120941846813
CHN,China,SSP5,2050,poverty_8_3usd,14.076451612903226,6.7725,population,2.43896970988986
CHN,China,SSP5,2100,poverty_8_3usd,14.076451612903226,1.935,population,2.275466944510104
CIV,Cote d'Ivoire,SSP1,2030,poverty_8_3usd,14.076451612903226,25.483500000000003,population,-38.52147479402084
CIV,Cote d'Ivoire,SSP1,2050,poverty_8_3usd,14.076451612903226,19.8205,population,0.233953682621692
CIV,Cote d'Ivoire,SSP1,2100,poverty_8_3usd,14.076451612903226,5.662999999999999,population,0.22285047782714096
CIV,Cote d'Ivoire,SSP2,2030,poverty_8_3usd,14.076451612903226,40.0455,population,-17.738343582603594
CIV,Cote d'Ivoire,SSP2,2050,poverty_8_3usd,14.076451612903226,31.1465,population,1.0412968308905624
CIV,Cote d'Ivoire,SSP2,2100,poverty_8_3usd,14.076451612903226,8.899,population,0.18241486471194013
CIV,Cote d'Ivoire,SSP3,2030,poverty_8_3usd,14.076451612903226,61.8885,population,-5.337463162617747
CIV,Cote d'Ivoire,SSP3,2050,poverty_8_3usd,14.076451612903226,48.1355,population,1.8680353394461697
CIV,Cote d'Ivoire,SSP3,2100,poverty_8_3usd,14.076451612903226,13.752999999999997,population,-0.09464199503353142
CIV,Cote d'Ivoire,SSP5,2030,poverty_8_3usd,14.076451612903226,32.764500000000005,population,-8.857215673632197
CIV,Cote d'Ivoire,SSP5,2050,poverty_8_3usd,14.076451612903226,25.4835,population,0.9601410171721441
CIV,Cote d'Ivoire,SSP5,2100,poverty_8_3usd,14.076451612903226,7.280999999999999,population,0.29290638295741883
CMR,Cameroon,SSP1,2030,poverty_8_3usd,14.076451612903226,23.31,population,-0.046059612247566134
CMR,Cameroon,SSP1,2050,poverty_8_3usd,14.076451612903226,18.13,population,0.05442754659167949
CMR,Cameroon,SSP1,2100,poverty_8_3usd,14.076451612903226,5.179999999999999,population,-1.1960004918843883
CMR,Cameroon,SSP2,2030,poverty_8_3usd,14.076451612903226,36.63,population,-0.10924886424506548
CMR,Cameroon,SSP2,2050,poverty_8_3usd,14.076451612903226,28.49,population,0.17457392387678322
CMR,Cameroon,SSP2,2100,poverty_8_3usd,14.076451612903226,8.139999999999999,population,-0.4906825449520212
CMR,Cameroon,SSP3,2030,poverty_8_3usd,14.076451612903226,56.61,population,0.11429965706179593
CMR,Cameroon,SSP3,2050,poverty_8_3usd,14.076451612903226,44.03,population,0.8714495523853636
CMR,Cameroon,SSP3,2100,poverty_8_3usd,14.076451612903226,12.579999999999997,population,-0.12291010748827924
CMR,Cameroon,SSP5,2030,poverty_8_3usd,14.076451612903226,29.97000000000001,population,-0.07577554271311673
CMR,Cameroon,SSP5,2050,poverty_8_3usd,14.076451612903226,23.31,population,0.10608711967124737
CMR,Cameroon,SSP5,2100,poverty_8_3usd,14.076451612903226,6.659999999999999,population,-0.5053606807376463
COD,"Congo, Dem. Rep.",SSP1,2030,poverty_8_3usd,14.076451612903226,30.87,population,-4.783335241072982
COD,"Congo, Dem. Rep.",SSP1,2050,poverty_8_3usd,14.076451612903226,24.01,population,-5.631872242885604
COD,"Congo, Dem. Rep.",SSP1,2100,poverty_8_3usd,14.076451612903226,6.859999999999998,population,-2.3134825454912087
COD,"Congo, Dem. Rep.",SSP2,2030,poverty_8_3usd,14.076451612903226,48.510000000000005,population,-9.31399497194009
COD,"Congo, Dem. Rep.",SSP2,2050,poverty_8_3usd,14.076451612903226,37.73,population,-10.110311398291818
COD,"Congo, Dem. Rep.",SSP2,2100,poverty_8_3usd,14.076451612903226,10.78,population,-2.2662862145148175
COD,"Congo, Dem. Rep.",SSP3,2030,poverty_8_3usd,14.076451612903226,74.97,population,-13.456119015302441
COD,"Congo, Dem. Rep.",SSP3,2050,poverty_8_3usd,14.076451612903226,58.31,population,-8.98984604858638
COD,"Congo, Dem. Rep.",SSP3,2100,poverty_8_3usd,14.076451612903226,16.659999999999997,population,-0.41821860943932515
COD,"Congo, Dem. Rep.",SSP5,2030,poverty_8_3usd,14.076451612903226,39.690000000000005,population,-6.740571563629373
COD,"Congo, Dem. Rep.",SSP5,2050,poverty_8_3usd,14.076451612903226,30.87,population,-6.318190825989933
COD,"Congo, Dem. Rep.",SSP5,2100,poverty_8_3usd,14.076451612903226,8.819999999999999,population,-9.84632171161998
COG,"Congo, Rep.",SSP1,2030,poverty_8_3usd,14.076451612903226,25.956,population,4.518615091391892
COG,"Congo, Rep.",SSP1,2050,poverty_8_3usd,14.076451612903226,20.188,population,1.5241903150171159
COG,"Congo, Rep.",SSP1,2100,poverty_8_3usd,14.076451612903226,5.767999999999999,population,-1.0809908275354545
COG,"Congo, Rep.",SSP2,2030,poverty_8_3usd,14.076451612903226,40.78800000000001,population,10.831970112602486
COG,"Congo, Rep.",SSP2,2050,poverty_8_3usd,14.076451612903226,31.724000000000004,population,5.02504800442891
COG,"Congo, Rep.",SSP2,2100,poverty_8_3usd,14.076451612903226,9.064,population,-0.7960258281582402
COG,"Congo, Rep.",SSP3,2030,poverty_8_3usd,14.076451612903226,63.03600000000001,population,25.747769805015086
COG,"Congo, Rep.",SSP3,2050,poverty_8_3usd,14.076451612903226,49.028,population,19.577594642357546
COG,"Congo, Rep.",SSP3,2100,poverty_8_3usd,14.076451612903226,14.007999999999996,population,-0.04708199058916636
COG,"Congo, Rep.",SSP5,2030,poverty_8_3usd,14.076451612903226,33.37200000000001,population,8.121623723447271
COG,"Congo, Rep.",SSP5,2050,poverty_8_3usd,14.076451612903226,25.956000000000003,population,3.6703694961723965
COG,"Congo, Rep.",SSP5,2100,poverty_8_3usd,14.076451612903226,7.415999999999999,population,-1.2047323302796502
COL,Colombia,SSP1,2030,poverty_8_3usd,14.076451612903226,11.844,population,-0.12304521384456657
COL,Colombia,SSP1,2050,poverty_8_3usd,14.076451612903226,9.212,population,-0.024391652913622566
COL,Colombia,SSP1,2100,poverty_8_3usd,14.076451612903226,2.6319999999999992,population,0.2812192485962666
COL,Colombia,SSP2,2030,poverty_8_3usd,14.076451612903226,18.612,population,0.27466031838283445
COL,Colombia,SSP2,2050,poverty_8_3usd,14.076451612903226,14.476,population,0.002329847129626087
COL,Colombia,SSP2,2100,poverty_8_3usd,14.076451612903226,4.136,population,0.29421169376641165
COL,Colombia,SSP3,2030,poverty_8_3usd,14.076451612903226,28.764000000000003,population,0.9459798105347742
COL,Colombia,SSP3,2050,poverty_8_3usd,14.076451612903226,22.372,population,-1.1240541929656862
COL,Colombia,SSP3,2100,poverty_8_3usd,14.076451612903226,6.391999999999999,population,8.59418251981088
COL,Colombia,SSP5,2030,poverty_8_3usd,14.076451612903226,15.228000000000002,population,0.07376150894020833
COL,Colombia,SSP5,2050,poverty_8_3usd,14.076451612903226,11.844,population,-0.014307036012110403
COL,Colombia,SSP5,2100,poverty_8_3usd,14.076451612903226,3.3839999999999995,population,0.35682488862144446
COM,Comoros,SSP1,2030,poverty_8_3usd,14.076451612903226,24.1605,population,1.2510904602521573
COM,Comoros,SSP1,2050,poverty_8_3usd,14.076451612903226,18.7915,population,-0.568131754199839
COM,Comoros,SSP1,2100,poverty_8_3usd,14.076451612903226,5.368999999999999,population,0.6008367455719689
COM,Comoros,SSP2,2030,poverty_8_3usd,14.076451612903226,37.9665,population,2.2043573231797624
COM,Comoros,SSP2,2050,poverty_8_3usd,14.076451612903226,29.5295,population,-3.032454813812631
COM,Comoros,SSP2,2100,poverty_8_3usd,14.076451612903226,8.437,population,0.5067959885048622
COM,Comoros,SSP3,2030,poverty_8_3usd,14.076451612903226,58.67550000000001,population,3.3594694064241817
COM,Comoros,SSP3,2050,poverty_8_3usd,14.076451612903226,45.636500000000005,population,6.086039130361928
COM,Comoros,SSP3,2100,poverty_8_3usd,14.076451612903226,13.038999999999998,population,-0.4347662480390651
COM,Comoros,SSP5,2030,poverty_8_3usd,14.076451612903226,31.0635,population,1.3728288179439765
COM,Comoros,SSP5,2050,poverty_8_3usd,14.076451612903226,24.1605,population,-3.0334942320099545
COM,Comoros,SSP5,2100,poverty_8_3usd,14.076451612903226,6.902999999999999,population,0.7740992597603475
CPV,Cabo Verde,SSP1,2030,poverty_8_3usd,14.076451612903226,20.475,population,-2.7953622999116354
CPV,Cabo Verde,SSP1,2050,poverty_8_3usd,14.076451612903226,15.925,population,-0.3464690620073624
CPV,Cabo Verde,SSP1,2100,poverty_8_3usd,14.076451612903226,4.549999999999999,population,1.069273336052678
CPV,Cabo Verde,SSP2,2030,poverty_8_3usd,14.076451612903226,32.175000000000004,population,-9.872348185221924
CPV,Cabo Verde,SSP2,2050,poverty_8_3usd,14.076451612903226,25.025,population,-2.544927811696239
CPV,Cabo Verde,SSP2,2100,poverty_8_3usd,14.076451612903226,7.149999999999999,population,0.9622168855525846
CPV,Cabo Verde,SSP3,2030,poverty_8_3usd,14.076451612903226,49.725,population,125.0856011693377
CPV,Cabo Verde,SSP3,2050,poverty_8_3usd,14.076451612903226,38.675,population,55.5492186462301
CPV,Cabo Verde,SSP3,2100,poverty_8_3usd,14.076451612903226,11.049999999999995,population,-5.247896194162078
CPV,Cabo Verde,SSP5,2030,poverty_8_3usd,14.076451612903226,26.325,population,-7.746324818877375
CPV,Cabo Verde,SSP5,2050,poverty_8_3usd,14.076451612903226,20.475,population,-1.7151388384406834
CPV,Cabo Verde,SSP5,2100,poverty_8_3usd,14.076451612903226,5.849999999999999,population,1.3157648346354873
CRI,Costa Rica,SSP1,2030,poverty_8_3usd,14.076451612903226,3.969,population,-8.174678366081464
CRI,Costa Rica,SSP1,2050,poverty_8_3usd,14.076451612903226,3.0869999999999997,population,-4.339302152729114
CRI,Costa Rica,SSP1,2100,poverty_8_3usd,14.076451612903226,0.8819999999999997,population,-2.27784580952985
CRI,Costa Rica,SSP2,2030,poverty_8_3usd,14.076451612903226,6.237000000000001,population,-7.1140378109427145
CRI,Costa Rica,SSP2,2050,poverty_8_3usd,14.076451612903226,4.851,population,-4.334359474661837
CRI,Costa Rica,SSP2,2100,poverty_8_3usd,14.076451612903226,1.386,population,-2.6942201805392836
CRI,Costa Rica,SSP3,2030,poverty_8_3usd,14.076451612903226,9.639,population,-7.760788233236216
CRI,Costa Rica,SSP3,2050,poverty_8_3usd,14.076451612903226,7.496999999999999,population,-12.29745175452111
CRI,Costa Rica,SSP3,2100,poverty_8_3usd,14.076451612903226,2.1419999999999995,population,-26.999940761961106
CRI,Costa Rica,SSP5,2030,poverty_8_3usd,14.076451612903226,5.103,population,-8.732424157820308
CRI,Costa Rica,SSP5,2050,poverty_8_3usd,14.076451612903226,3.969,population,-5.30587001700545
CRI,Costa Rica,SSP5,2100,poverty_8_3usd,14.076451612903226,1.1339999999999997,population,-3.1477224149791976
CYP,Cyprus,SSP1,2030,poverty_8_3usd,14.076451612903226,0.0315,population,-0.6399786080095287
CYP,Cyprus,SSP1,2050,poverty_8_3usd,14.076451612903226,0.0244999999999999,population,-1.577874921234604
CYP,Cyprus,SSP1,2100,poverty_8_3usd,14.076451612903226,0.0069999999999999,population,7.346244934704253
CYP,Cyprus,SSP2,2030,poverty_8_3usd,14.076451612903226,0.0495,population,-0.6136188498595144
CYP,Cyprus,SSP2,2050,poverty_8_3usd,14.076451612903226,0.0385,population,-1.3186909776489593
CYP,Cyprus,SSP2,2100,poverty_8_3usd,14.076451612903226,0.011,population,-27.56597831089338
CYP,Cyprus,SSP3,2030,poverty_8_3usd,14.076451612903226,0.0765,population,-0.6761088481345912
CYP,Cyprus,SSP3,2050,poverty_8_3usd,14.076451612903226,0.0595,population,-1.2129126492644402
CYP,Cyprus,SSP3,2100,poverty_8_3usd,14.076451612903226,0.0169999999999999,population,-2.3381894138708073
CYP,Cyprus,SSP5,2030,poverty_8_3usd,14.076451612903226,0.0405,population,-0.600736600578824
CYP,Cyprus,SSP5,2050,poverty_8_3usd,14.076451612903226,0.0315,population,-1.209982550552797
CYP,Cyprus,SSP5,2100,poverty_8_3usd,14.076451612903226,0.009,population,-7.597157421458902
CZE,Czechia,SSP1,2030,poverty_8_3usd,14.076451612903226,0.252,population,-3.7106317374755804
CZE,Czechia,SSP1,2050,poverty_8_3usd,14.076451612903226,0.1959999999999999,population,44.86014471443319
CZE,Czechia,SSP1,2100,poverty_8_3usd,14.076451612903226,0.0559999999999999,population,3.031036808618235
CZE,Czechia,SSP2,2030,poverty_8_3usd,14.076451612903226,0.3960000000000001,population,-3.190140151266045
CZE,Czechia,SSP2,2050,poverty_8_3usd,14.076451612903226,0.308,population,-15.09559287523413
CZE,Czechia,SSP2,2100,poverty_8_3usd,14.076451612903226,0.088,population,5.181971443049407
CZE,Czechia,SSP3,2030,poverty_8_3usd,14.076451612903226,0.6120000000000001,population,-2.489887246825957
CZE,Czechia,SSP3,2050,poverty_8_3usd,14.076451612903226,0.476,population,-3.4455154658597693
CZE,Czechia,SSP3,2100,poverty_8_3usd,14.076451612903226,0.1359999999999999,population,-4.939334261240144
CZE,Czechia,SSP5,2030,poverty_8_3usd,14.076451612903226,0.324,population,-2.989938635628115
CZE,Czechia,SSP5,2050,poverty_8_3usd,14.076451612903226,0.252,population,-8.707468959188246
CZE,Czechia,SSP5,2100,poverty_8_3usd,14.076451612903226,0.072,population,8.569923421762725
DEU,Germany,SSP1,2030,poverty_8_3usd,14.076451612903226,0.1575,population,1.156397833929225
DEU,Germany,SSP1,2050,poverty_8_3usd,14.076451612903226,0.1224999999999999,population,1.2541098070392696
DEU,Germany,SSP1,2100,poverty_8_3usd,14.076451612903226,0.0349999999999999,population,1.9119788088944436
DEU,Germany,SSP2,2030,poverty_8_3usd,14.076451612903226,0.2475,population,1.1175169351152903
DEU,Germany,SSP2,2050,poverty_8_3usd,14.076451612903226,0.1925,population,1.1313771286284042
DEU,Germany,SSP2,2100,poverty_8_3usd,14.076451612903226,0.0549999999999999,population,1.183885161815192
DEU,Germany,SSP3,2030,poverty_8_3usd,14.076451612903226,0.3825,population,0.957759903770749
DEU,Germany,SSP3,2050,poverty_8_3usd,14.076451612903226,0.2975,population,0.6940088080999703
DEU,Germany,SSP3,2100,poverty_8_3usd,14.076451612903226,0.0849999999999999,population,0.12752465136501123
DEU,Germany,SSP5,2030,poverty_8_3usd,14.076451612903226,0.2025,population,1.1044572602705243
DEU,Germany,SSP5,2050,poverty_8_3usd,14.076451612903226,0.1575,population,1.0785645992107211
DEU,Germany,SSP5,2100,poverty_8_3usd,14.076451612903226,0.0449999999999999,population,0.9790161354689225
DJI,Djibouti,SSP1,2030,poverty_8_3usd,14.076451612903226,25.452,population,-61.19913713260961
DJI,Djibouti,SSP1,2050,poverty_8_3usd,14.076451612903226,19.796,population,-0.48690610098945597
DJI,Djibouti,SSP1,2100,poverty_8_3usd,14.076451612903226,5.655999999999998,population,0.5303081939531622
DJI,Djibouti,SSP2,2030,poverty_8_3usd,14.076451612903226,39.996,population,9.274795201202682
DJI,Djibouti,SSP2,2050,poverty_8_3usd,14.076451612903226,31.108,population,-2.015371845397435
DJI,Djibouti,SSP2,2100,poverty_8_3usd,14.076451612903226,8.887999999999998,population,0.4160814714025075
